date,text
2025-12-15T02:15:00.000000,KHOB 150215Z AUTO 14007KT 10SM OVC013 04/M02 A3042 RMK AO2
2025-12-15T02:15:00.000000,KHOE 150215Z AUTO 32005KT 10SM CLR 05/M08 A3030 RMK AO2 T00571081
2025-12-15T02:15:00.000000,KHRJ 150215Z AUTO 34014G25KT 10SM CLR M04/M18 A3043 RMK AO2 T10421183
2025-12-15T02:15:00.000000,KHYX 150215Z AUTO 25005KT 10SM OVC036 M10/M13 A3045 RMK AO2
2025-12-15T02:15:00.000000,KI16 150215Z AUTO 10SM CLR M13/M15 A3055 RMK AO2 T11341150
2025-12-15T02:15:00.000000,KI74 150215Z AUTO 00000KT 10SM CLR M17/M19 A3056 RMK AO2
2025-12-15T02:15:00.000000,KICL 150215Z AUTO 19011KT 10SM CLR M08/M14 A3046 RMK AO2
2025-12-15T02:15:00.000000,KIER 150215Z AUTO 03010KT 10SM CLR 01/M11 A3056 RMK AO2 T00131111
2025-12-15T02:15:00.000000,KIFA 150215Z AUTO 15012KT 10SM CLR M17/M23 A3044 RMK AO2 T11701226
2025-12-15T02:15:00.000000,KIGQ 150215Z AUTO 22009KT 10SM CLR M15/M22 A3061 RMK AO2 T11551218
2025-12-15T02:15:00.000000,KINJ 150215Z AUTO 02005KT 10SM CLR 02/M04 A3054 RMK AO2 T00181040
2025-12-15T02:15:00.000000,KISQ 150215Z AUTO 27003KT 10SM CLR M09/M11 A3035 RMK AO2 T10901112
2025-12-15T02:15:00.000000,KIYA 150215Z AUTO 01010KT 10SM CLR 02/M05 A3045 RMK AO2 T00211055 $
2025-12-15T02:15:00.000000,KJDD 150215Z AUTO 00000KT 10SM CLR 00/M06 A3055 RMK AO2 T00031062 $
2025-12-15T02:15:00.000000,KJGG 150215Z AUTO 33015G27KT 10SM CLR A3037 RMK AO2 PK WND 34027/0206 $
2025-12-15T02:15:00.000000,KJKJ 150215Z AUTO 18024G28KT 10SM CLR M12/M16 A3000 RMK AO2
2025-12-15T02:15:00.000000,KJMR 150215Z AUTO 17009G14KT 10SM CLR M15/M20 A3026 RMK AO2
2025-12-15T02:15:00.000000,KJOT 150215Z AUTO 26004KT 10SM SCT012 M15/M20 A3063 RMK AO2 T11491201
2025-12-15T02:15:00.000000,KJPX 150215Z AUTO 33016G24KT 5SM HZ OVC075 M05/M12 A2997 RMK AO2 T10531123
2025-12-15T02:15:00.000000,KJRO 150215Z AUTO 25005KT 10SM CLR M14/M15 A3061 RMK AO2
2025-12-15T02:15:00.000000,KJSO 150215Z AUTO 05004KT 10SM CLR 01/M05 A3051 RMK AO2 T00151053 $
2025-12-15T02:15:00.000000,KJVW 150215Z AUTO VRB04KT 10SM CLR M03/M08 A3054 RMK AO2
2025-12-15T02:15:00.000000,KJWY 150215Z AUTO 03004KT 10SM CLR 01/M06 A3055 RMK AO2 T00091055 $
2025-12-15T02:15:00.000000,KK82 150215Z AUTO 17011KT 10SM CLR M06/M10 A3032 RMK AO2 T10561100
2025-12-15T02:15:00.000000,KLHM 150215Z AUTO 27005KT 3/4SM OVC002 05/05 A3018 RMK AO1
2025-12-15T02:15:00.000000,KLNA 150215Z AUTO 00000KT 10SM SCT060 21/18 A3008 RMK AO2 T02110178
2025-12-15T02:15:00.000000,KLNC 150215Z AUTO 01004KT 10SM CLR 02/M07 A3057 RMK AO2 T00171070
2025-12-15T02:15:00.000000,KLQK 150215Z AUTO 04012G15KT 10SM CLR M03/M21 A3036 RMK AO2 T10301209
2025-12-15T02:15:00.000000,KLRJ 150215Z AUTO 18018G23KT 10SM CLR M09/M12 A3023 RMK AO2
2025-12-15T02:15:00.000000,KLSB 150215Z AUTO 15009KT 10SM CLR 10/M04 A3029 RMK AO2
2025-12-15T02:15:00.000000,KLUD 150215Z AUTO 08004KT 10SM CLR 00/M09 A3054 RMK AO2 T10041093
2025-12-15T02:15:00.000000,KLUM 150215Z AUTO 16005KT 10SM SCT110 M14/M22 A3038 RMK AO2 T11371222 PWINO
2025-12-15T02:15:00.000000,KLVL 150215Z AUTO 32008G15KT 10SM CLR M06/M20 A3043 RMK AO1 T10601203
2025-12-15T02:15:00.000000,KLXL 150215Z AUTO 23010KT 10SM CLR M16/M20 A3016 RMK AO2
2025-12-15T02:15:00.000000,KLYV 150215Z AUTO 16011KT 10SM CLR M11/M15 A3019 RMK AO2
2025-12-15T02:15:00.000000,KM01 150215Z AUTO 05005KT 9SM CLR M07/M15 A3063 RMK AO2 T10711153 FZRANO $
2025-12-15T02:15:00.000000,KM21 150215Z AUTO 35003KT 10SM CLR M11/M16 A3070 RMK AO2 T11081160
2025-12-15T02:15:00.000000,KM30 150215Z AUTO 00000KT 10SM CLR M10/M17 A3070 RMK AO2 T11011172
2025-12-15T02:15:00.000000,KM40 150215Z AUTO 01007KT 10SM CLR M04/M14 A3059 RMK AO2
2025-12-15T02:15:00.000000,KMAN 150215Z AUTO 00000KT 10SM CLR 02/02 A3023 RMK A01
2025-12-15T02:15:00.000000,KMAO 150215Z AUTO 35016G22KT 10SM CLR 00/M15 A3039 RMK AO2
2025-12-15T02:15:00.000000,KMCD 150215Z AUTO 28007KT 10SM FEW009 M06/M08 A3035 RMK AO2
2025-12-15T02:15:00.000000,KMDZ 150215Z AUTO 20009KT 10SM OVC110 M16/M21 A3032 RMK AO2 T11651215 PWINO
2025-12-15T02:15:00.000000,KMEZ 150215Z AUTO 00000KT 10SM CLR M04/M12 A3054 RMK AO2 T10401123
2025-12-15T02:15:00.000000,KMGR 150215Z AUTO 36009KT 10SM CLR 05/M10 A3033 RMK AO2 T00521102 $
2025-12-15T02:15:00.000000,KMKN 150215Z AUTO 00000KT 10SM CLR 00/M06 A3053 RMK AO2 T00001062
2025-12-15T02:15:00.000000,KS31 150215Z AUTO 15006KT 10SM FEW013 BKN095 OVC110 11/10 A2988 RMK AO2 T01120096 $
2025-12-15T02:15:00.000000,KSAZ 150215Z AUTO 17017G23KT 10SM CLR M15/M19 A3009 RMK AO2
2025-12-15T02:15:00.000000,KSBO 150215Z AUTO 35006KT 10SM CLR 03/M12 A3035 RMK AO2
2025-12-15T02:15:00.000000,KSBS 150215Z AUTO 00000KT 10SM CLR 00/M09 A3036 RMK AO1 T00001086
2025-12-15T02:15:00.000000,KSCD 150215Z AUTO 00000KT BKN095 OVC120 M03/M14 A3049 RMK AO2 T10271138 PWINO
2025-12-15T02:15:00.000000,KSEP 150215Z AUTO 00000KT 10SM CLR 01/M06 A3055 RMK AO2 T00101062
2025-12-15T02:15:00.000000,KSIK 150215Z AUTO 07005KT M10/M16 A3067 RMK AO2 T11001157 PWINO $
2025-12-15T02:15:00.000000,KSJX 150215Z AUTO 29004KT 10SM SCT020 BKN025 BKN030 M05/M09 A3037 RMK AO2
2025-12-15T02:15:00.000000,KSLO 150215Z AUTO 10003KT 10SM CLR M13/M18 A3069 RMK AO2 T11311180
2025-12-15T02:15:00.000000,KSTF 150215Z AUTO VRB06G15KT 10SM CLR M04/M15 A3054 RMK AO2
2025-12-15T02:15:00.000000,KSUW 150215Z AUTO 21006KT 10SM OVC085 M14/M20 A3025 RMK AO2 T11451201
2025-12-15T02:15:00.000000,KSUZ 150215Z AUTO 07007KT 9SM CLR M03/M15 A3061 RMK A01
2025-12-15T02:15:00.000000,KSYN 150215Z AUTO 18011G16KT 10SM SCT080 M14/M19 A3032 RMK AO2 T11401190
2025-12-15T02:15:00.000000,KT69 150215Z AUTO 10009G14KT 10SM CLR 10/04 A3049 RMK A01
2025-12-15T02:15:00.000000,KTKC 150215Z AUTO 19020G29KT 10SM CLR M12/M16 A3013 RMK AO2
2025-12-15T02:15:00.000000,KTMA 150215Z AUTO 35007KT 320V020 10SM CLR 04/M12 A3035 RMK AO2 T00421125
2025-12-15T02:15:00.000000,KTME 150215Z AUTO 36005KT 9SM CLR 05/04 A3052 RMK AO2
2025-12-15T02:00:00.000000,CWWS 150200Z AUTO 22012KT M13/M15 RMK AO1 SOG 32 8007 SLP138 T11271154
2025-12-15T02:00:00.000000,CWME 150200Z AUTO 08010KT 07/06 RMK AO1 6PAST HR 8037 SLP983 P0006 T00660059 50030
2025-12-15T02:00:00.000000,CWSP 150200Z AUTO 10/10 RMK AO1 8014 SLP117 T00990095 50004
2025-12-15T02:15:00.000000,KTOB 150215Z AUTO 18016KT 10SM SCT080 M16/M20 A3031 RMK AO2 T11651196
2025-12-15T02:15:00.000000,KTQH 150215Z AUTO 00000KT 10SM M07/M11 RMK AO2
2025-12-15T02:15:00.000000,KTSP 150215Z AUTO 00000KT 10SM CLR 06/M01 A3023 RMK AO2
2025-12-15T02:15:00.000000,KTTA 150215Z AUTO 35015G32KT 10SM CLR M05/M21 A3046 RMK AO2 T10541214
2025-12-15T02:15:00.000000,KU64 150215Z AUTO 28005KT 10SM CLR M00/M05 A3042 RMK AO2 T10011052 $
2025-12-15T02:15:00.000000,KU96 150215Z AUTO 00000KT 10SM CLR 05/M01 A3034 RMK AO2 T00461012 $
2025-12-15T02:15:00.000000,KUKF 150215Z AUTO 00000KT 10SM CLR M08/M19 A3044 RMK AO2
2025-12-15T02:15:00.000000,KUMP 150215Z AUTO 28006KT 10SM CLR M17/M22 A3065 RMK AO2 T11671219
2025-12-15T02:15:00.000000,KUNI 150215Z AUTO 26009KT 10SM OVC039 M12/M17 A3058 RMK AO2 T11241166
2025-12-15T02:15:00.000000,KUNU 150215Z AUTO 20008KT 10SM CLR M16/M20 A3050 RMK AO2 T11561202 TSNO
2025-12-15T02:15:00.000000,KUTA 150215Z AUTO 04011KT 10SM -SN CLR M06/M13 A3063 RMK AO2 P0000 T10591128 $
2025-12-15T02:15:00.000000,KUVA 150215Z AUTO 06007KT BKN028 OVC040 09/01 A3051 RMK AO2 T00880013 PWINO
2025-12-15T02:15:00.000000,KVGC 150215Z AUTO 32012G17KT 10SM SCT029 OVC038 M10/M15 A3012 RMK AO2
2025-12-15T02:15:00.000000,KVLL 150215Z AUTO 26006KT 10SM CLR M09/M11 A3045 RMK AO2
2025-12-15T02:15:00.000000,KVVV 150215Z AUTO 16012G18KT 10SM CLR M12/M15 A3007 RMK AO2
2025-12-15T02:15:00.000000,KW99 150215Z AUTO 31012G22KT 10SM BKN042 M10/M19 A3042 RMK AO2 T11011189 $
2025-12-15T02:15:00.000000,KWWR 150215Z AUTO 17009KT 10SM CLR M02/M11 A3043 RMK AO2
2025-12-15T02:15:00.000000,KY51 150215Z AUTO 17006KT 10SM BKN110 M16/M20 A3041 RMK AO1 T11601205
2025-12-15T02:15:00.000000,KUMP 150215Z AUTO 28006KT 10SM CLR M17/M22 A3065 RMK AO2 T11671219
2025-12-15T02:15:00.000000,KMNH 150215Z AUTO 18009KT 10SM CLR 05/M07 A3029 RMK AO2
2025-12-15T02:15:00.000000,KMOP 150215Z AUTO 24007KT 10SM SCT013 OVC035 M05/M08 A3044 RMK AO2 T10501078
2025-12-15T02:15:00.000000,KMQJ 150215Z AUTO 27004KT 10SM SCT190 M18/M21 A3062 RMK AO2 T11761207 $
2025-12-15T02:15:00.000000,KMVE 150215Z AUTO 17010G15KT 10SM CLR M13/M17 A3014 RMK AO2
2025-12-15T02:15:00.000000,KMYP 150215Z AUTO 30023KT 10SM CLR 00/M18 A3065 RMK AO2
2025-12-15T02:15:00.000000,KN38 150215Z AUTO 32011G17KT 290V350 10SM BKN028 OVC036 M12/M17 A3015 RMK AO2
2025-12-15T02:15:00.000000,KN79 150215Z AUTO 28006KT 10SM CLR M10/M16 A3020 RMK AO2 T10961159
2025-12-15T02:15:00.000000,KNY0 150215Z AUTO 30007KT 10SM SCT036 M12/M18 A3008 RMK AO2 T11221185
2025-12-15T02:15:00.000000,KO22 150215Z AUTO 00000KT 10SM CLR 09/04 A3015 RMK A01
2025-12-15T02:15:00.000000,KO32 150215Z AUTO 00000KT 10SM CLR 07/07 A3017 RMK AO2 T00680068 $
2025-12-15T02:15:00.000000,KO61 150215Z AUTO 00000KT 5SM BR FEW001 05/04 A3013 RMK AO2 T00530044
2025-12-15T02:15:00.000000,KOEB 150215Z AUTO 28010KT 10SM -SN OVC018 M07/M09 A3051 RMK AO2
2025-12-15T02:15:00.000000,KOLG 150215Z AUTO 19008KT 10SM OVC075 M10/M13 A3023 RMK AO1
2025-12-15T02:15:00.000000,KONA 150215Z AUTO 18003KT 10SM CLR M14/M20 A3045 RMK AO2 TSNO
2025-12-15T02:15:00.000000,KONP 150215Z AUTO 10SM BKN028 11/09 A3005 RMK AO2
2025-12-15T02:15:00.000000,KONX 150215Z AUTO 33019G27KT 290V350 10SM SCT048 SCT055 SCT075 M03/M14 A3031 RMK AO2 T10331137
2025-12-15T02:15:00.000000,KONZ 150215Z AUTO 26007KT 10SM CLR M09/M11 A3048 RMK AO2
2025-12-15T02:15:00.000000,KORS 150215Z AUTO 16012G18KT 10SM BKN021 OVC075 12/12 A2989 RMK AO2
2025-12-15T02:15:00.000000,KOXV 150215Z AUTO 15007KT 10SM CLR M14/M19 A3050 RMK AO2
2025-12-15T02:15:00.000000,KOYM 150215Z AUTO 29012G18KT 10SM OVC028 M10/M15 A3025 RMK AO2 PWINO
2025-12-15T02:15:00.000000,KPAN 150215Z AUTO 05002KT 10SM CLR 12/M02 A3027 RMK AO2
2025-12-15T02:15:00.000000,KPBH 150215Z AUTO 19005KT 10SM OVC110 M16/M21 A3028 RMK AO2 T11651210
2025-12-15T02:15:00.000000,KPQN 150215Z AUTO RMK AO2 PWINO PNO $
2025-12-15T02:15:00.000000,KPWC 150215Z AUTO 17011KT 7SM FEW130 BKN150 OVC170 M16/M21 A3007 RMK AO2 T11631212
2025-12-15T02:15:00.000000,KPYX 150215Z AUTO 17010KT 10SM CLR M01/M07 A3034 RMK AO2 T10121070
2025-12-15T02:15:00.000000,KRBW 150215Z AUTO 36009G14KT 330V030 10SM 04/M11 A3034 RMK AO2
2025-12-15T02:15:00.000000,KRCE 150215Z AUTO 14005KT 10SM FEW012 M05/M11 A3051 RMK AO2
2025-12-15T02:15:00.000000,KREG 150215Z AUTO 36009G14KT 10SM CLR 05/M04 A3044 RMK AO2 T00501041
2025-12-15T02:15:00.000000,KRKR 150215Z AUTO 00000KT 10SM CLR M01/M09 A3060 RMK AO2
2025-12-15T02:15:00.000000,KRLD 150215Z AUTO 19005KT 10SM SCT110 10/05 A3004 RMK AO2 T01020047
2025-12-15T02:15:00.000000,KROX 150215Z AUTO 21013KT 10SM SCT018 OVC025 M11/M18 A2993 RMK AO2 T11151178
2025-12-15T02:15:00.000000,KRPH 150215Z AUTO 00000KT 10SM CLR M02/M09 A3053 RMK AO2 T10161091
2025-12-15T02:15:00.000000,CWPF 150215Z AUTO 35006KT 10/10 RMK AO1 SLP116 T01020095 58010
2025-12-15T02:00:00.000000,CWXC 150200Z AUTO 01005KT M13/M14 RMK AO1 SLP153 T11271141 53006
2025-12-15T02:00:00.000000,CZRP 150200Z AUTO 01010KT M32/M35 RMK AO1 SOG 65 2006 SLP985 T13181350
2025-12-15T02:00:00.000000,CWZL 150200Z AUTO 16028G34KT 10/10 RMK AO1 6PAST HR PRESFR 6074 PK WND 16035/0102 SLP823 P0002 T00970095 50008
2025-12-15T02:15:00.000000,KEAT 150215Z AUTO 12005KT 10SM FEW004 BKN110 04/04 A3001 RMK AO2 T00440039
2025-12-15T02:15:00.000000,KBCB 150215Z AUTO 29005KT 10SM SCT041 M13/M19 A3041 RMK AO2 T11271188
2025-12-15T02:14:00.000000,KBTV 150214Z 31013KT 10SM BLSN BKN027 OVC047 M10/M17 A3010 RMK AO2 PK WND 32026/0157 T11001167 $
2025-12-15T02:14:00.000000,KJST 150214Z AUTO 27014G27KT 4SM -SN BKN020 BKN037 OVC046 M14/M17 A3021 RMK AO2 PK WND 27027/0208 SNB01 P0000 T11391172 $
2025-12-15T02:15:00.000000,KELO 150215Z AUTO 19009G15KT 10SM OVC070 M13/M22 A3008 RMK AO2
2025-12-15T02:15:00.000000,KMMH 150215Z AUTO 00000KT 10SM CLR 02/M11 A3034 RMK AO2
2025-12-15T02:15:00.000000,KBAM 150215Z AUTO 15007KT 10SM CLR 00/M10 A3028 RMK AO1
2025-12-15T02:15:00.000000,KHAF 150215Z AUTO 01004KT 5SM BR CLR 08/08 A3015 RMK AO2
2025-12-15T02:15:00.000000,KHCR 150215Z AUTO 00000KT 10SM CLR M01/M05 A3028 RMK AO2 T10061050 $
2025-12-15T02:15:00.000000,KONP 150215Z AUTO 10SM BKN028 11/09 A3005 RMK AO2
2025-12-15T02:15:00.000000,KHOB 150215Z AUTO 14007KT 10SM OVC013 04/M02 A3042 RMK AO2
2025-12-15T02:15:00.000000,KWWR 150215Z AUTO 17009KT 10SM CLR M02/M11 A3043 RMK AO2
2025-12-15T02:15:00.000000,KEAT 150215Z AUTO 12005KT 10SM FEW004 BKN110 04/04 A3001 RMK AO2 T00440039
2025-12-15T02:15:00.000000,KRQB 150215Z AUTO 28007KT 10SM OVC008 M07/M09 A3044 RMK AO2
2025-12-15T02:15:00.000000,KRRL 150215Z AUTO 00000KT 10SM BKN120 M17/M23 A3036 RMK AO2 T11671233 TSNO
2025-12-15T02:15:00.000000,KRRT 150215Z AUTO 18004KT 10SM OVC028 M13/M19 A2995 RMK AO2
2025-12-15T02:15:00.000000,KRSN 150215Z AUTO 03006KT 10SM CLR M02/M11 A3057 RMK AO2 T10201111 $
2025-12-15T02:15:00.000000,KRUG 150215Z AUTO 20009KT 10SM CLR M07/M09 A2977 RMK AO2
2025-12-15T02:15:00.000000,K18A 150215Z AUTO 06004KT 10SM CLR M03/M13 A3037 RMK AO2 T10251126
2025-12-15T02:10:00.000000,K18H 150210Z AUTO 04011G26KT 10SM BKN018 BKN024 OVC036 21/17 A3022 RMK A01
2025-12-15T02:15:00.000000,K1A6 150215Z AUTO 00000KT 10SM CLR M10/M17 A3058 RMK AO2 T11031170
2025-12-15T02:15:00.000000,K1H2 150215Z AUTO 00000KT 10SM CLR M17/M21 A3071 RMK AO2 T11681213
2025-12-15T02:15:00.000000,K24A 150215Z AUTO 30007KT 10SM CLR M08/M20 A3028 RMK AO2 T10841196
2025-12-15T02:15:00.000000,K2G4 150215Z AUTO 29014G22KT 2 1/2SM -SN BR BKN015 OVC029 M17/M19 A3022 RMK AO2
2025-12-15T02:15:00.000000,K2I0 150215Z AUTO 35003KT 10SM CLR M12/M17 A3070 RMK AO2 T11171168
2025-12-15T02:15:00.000000,K2R9 150215Z AUTO 01013G18KT 10SM OVC080 06/M01 A3052 RMK AO2 T00631008
2025-12-15T02:15:00.000000,K2V5 150215Z AUTO 24007KT 10SM CLR 03/M01 A3014 RMK AO2
2025-12-15T02:15:00.000000,K33V 150215Z AUTO 11005KT 10SM CLR M03/M12 A3039 RMK AO1
2025-12-15T02:15:00.000000,K35A 150215Z AUTO 00000KT 10SM CLR M03/M16 A3045 RMK A02 T10291159
2025-12-15T02:15:00.000000,K3D2 150215Z AUTO 24006KT 10SM SCT120 M11/M13 A3039 RMK AO2 T11081133
2025-12-15T02:15:00.000000,K3F3 150215Z AUTO 07007KT 10SM CLR 01/M09 A3060 RMK AO2 T00111095
2025-12-15T02:15:00.000000,K40U 150215Z AUTO 25005KT 10SM CLR M06/M10 A3033 RMK AO2 T10591101
2025-12-15T02:15:00.000000,K48A 150215Z AUTO 34009G15KT 10SM CLR 02/M11 A3037 RMK AO2 T00211112
2025-12-15T02:15:00.000000,K4A9 150215Z AUTO 36006KT 10SM CLR M07/M15 A3050 RMK AO2 T10671151
2025-12-15T02:15:00.000000,K4V1 150215Z AUTO 23011KT 10SM CLR 06/M14 A3027 RMK AO2
2025-12-15T02:15:00.000000,K66R 150215Z AUTO 34008KT 10SM CLR 05/01 A3053 RMK AO2 T00450005
2025-12-15T02:15:00.000000,K7W6 150215Z AUTO 33018G23KT 10SM BKN044 OVC050 00/M08 A3027 RMK AO2 T10021082
2025-12-15T02:15:00.000000,K81R 150215Z AUTO 05003KT 10SM CLR 02/M03 A3054 RMK AO2 PWINO T00161031
2025-12-15T02:15:00.000000,K9V9 150215Z AUTO 17008KT 10SM CLR M03/M05 A3001 RMK AO2 T10301048
2025-12-15T02:15:00.000000,KAAA 150215Z AUTO 17005KT 10SM CLR M20/M25 A3067 RMK AO2 T12011250
2025-12-15T02:15:00.000000,KAAS 150215Z AUTO 00000KT 10SM CLR M12/M16 A3067 RMK AO1
2025-12-15T02:15:00.000000,KACB 150215Z AUTO 25004KT 10SM OVC035 M03/M10 A3042 RMK AO2 T10301098
2025-12-15T02:15:00.000000,KACQ 150215Z AUTO 18016G22KT 10SM CLR M14/M19 A3033 RMK AO2
2025-12-15T02:15:00.000000,KADU 150215Z AUTO 18009KT 10SM M09/M14 A3036 RMK AO2
2025-12-15T02:15:00.000000,KAEJ 150215Z AUTO 00000KT 10SM CLR 00/M12 A3040 RMK AO2 T10021119
2025-12-15T02:15:00.000000,KAEL 150215Z AUTO 18013KT 10SM CLR M16/M21 A3030 RMK AO2 T11561206 $
2025-12-15T02:15:00.000000,KAFO 150215Z AUTO 00000KT 10SM CLR M05/M07 A3031 RMK AO2
2025-12-15T02:15:00.000000,KAGI 150215Z AUTO 03020G29KT 10SM CLR 16/10 A3031 RMK AO2
2025-12-15T02:15:00.000000,KAHQ 150215Z AUTO 18011KT 10SM CLR M07/M14 A3034 RMK AO2 T10661140
2025-12-15T02:15:00.000000,KAIK 150215Z AUTO 02008KT 10SM CLR M01/M14 A3038 RMK AO2 T10061142
2025-12-15T02:15:00.000000,KAIT 150215Z AUTO 19013G19KT 10SM CLR M16/M20 A3013 RMK AO2
2025-12-15T02:15:00.000000,KAJR 150215Z AUTO 29004KT 5SM HZ CLR M03/M17 A3034 RMK AO2 T10321168
2025-12-15T02:15:00.000000,KALX 150215Z AUTO 36010G15KT 10SM CLR M02/M14 A3043 RMK AO2 T10161139
2025-12-15T02:15:00.000000,KAMN 150215Z AUTO 26007KT 10SM -SN BKN012 OVC036 M07/M10 A3046 RMK AO2
2025-12-15T02:15:00.000000,KPCD 150215Z AUTO 10005KT 10SM CLR M12/M17 A3067 RMK AO2 T11181170 TSNO
2025-12-15T02:15:00.000000,KPLR 150215Z AUTO 01008KT 10SM SCT031 BKN038 BKN046 M04/M15 A3052 RMK A01
2025-12-15T02:15:00.000000,KPLU 150215Z AUTO 00000KT 10SM FEW038 BKN075 OVC090 11/11 A2999 RMK AO2
2025-12-15T02:15:00.000000,KPSK 150215Z AUTO 32011G21KT 300V360 10SM CLR M13/M20 A3039 RMK AO2 T11301204
2025-12-15T02:15:00.000000,KPTD 150215Z AUTO 29003KT 10SM OVC050 M14/M18 A3018 RMK AO2 PNO
2025-12-15T02:15:00.000000,KRAW 150215Z AUTO 14003KT 10SM CLR M08/M15 A3059 RMK AO2 T10801153
2025-12-15T02:15:00.000000,KRMN 150215Z AUTO 31010G16KT 10SM CLR M07/M18 A3038 RMK AO2 T10741183
2025-12-15T02:15:00.000000,KRMY 150215Z AUTO 25007KT 10SM OVC031 M07/M09 A3049 RMK AO2 T10731095
2025-12-15T02:15:00.000000,KRNP 150215Z AUTO 24007KT 10SM SCT013 SCT019 OVC030 M07/M10 A3047 RMK AO2 T10731100
2025-12-15T02:15:00.000000,KS25 150215Z AUTO 22007KT 10SM CLR M00/M02 A2982 RMK AO2
2025-12-15T02:15:00.000000,KS32 150215Z AUTO 20018G24KT 10SM M11/M11 A2987 RMK AO2 TSNO
2025-12-15T02:15:00.000000,KSFQ 150215Z AUTO 33012G26KT 300V360 10SM SCT055 M05/M18 A3038 RMK AO2 T10501184
2025-12-15T02:15:00.000000,KSGS 150215Z AUTO 16007G14KT 10SM BKN085 M14/M19 A3032 RMK AO2 T11421188
2025-12-15T02:15:00.000000,KSHD 150215Z AUTO 28005KT 10SM CLR M11/M20 A3041 RMK AO2 T11091196
2025-12-15T02:15:00.000000,KSPF 150215Z AUTO 25010KT 10SM CLR 13/M08 A2997 RMK AO2
2025-12-15T02:15:00.000000,KSRR 150215Z AUTO 30003KT 10SM CLR 05/M05 A3041 RMK AO2 TSNO
2025-12-15T02:15:00.000000,KTEW 150215Z AUTO 27006KT 10SM -SN BKN013 OVC031 M07/M08 A3046 RMK AO2 T10711083
2025-12-15T02:15:00.000000,KTKX 150215Z AUTO 05006KT 10SM CLR M08/M13 A3065 RMK AO2
2025-12-15T02:15:00.000000,KUOX 150215Z AUTO 01007KT 340V040 10SM CLR M07/M16 A3063 RMK AO2 PWINO
2025-12-15T02:15:00.000000,KUUV 150215Z AUTO 00000KT 10SM CLR M11/M15 A3062 RMK AO2
2025-12-15T02:15:00.000000,KUXL 150215Z AUTO 01010G15KT 10SM CLR 05/M07 A3049 RMK AO2 T00451068
2025-12-15T02:15:00.000000,KVBW 150215Z AUTO 30014G20KT 10SM CLR M10/M20 A3038 RMK AO1 T11021203
2025-12-15T02:15:00.000000,KVER 150215Z AUTO 13004KT 10SM CLR M09/M16 A3061 RMK AO2 T10911156
2025-12-15T02:15:00.000000,KVNC 150215Z AUTO RMK AO2 PNO PWINO TSNO
2025-12-15T02:15:00.000000,KW78 150215Z AUTO 32015G21KT 10SM CLR M07/M22 A3046 RMK AO1 T10751222
2025-12-15T02:15:00.000000,KW81 150215Z AUTO 10SM CLR M08/M23 A3043 RMK AO1 T10811227
2025-12-15T02:15:00.000000,KX60 150215Z AUTO RMK AO2 PWINO TSNO
2025-12-15T02:15:00.000000,KXSA 150215Z AUTO 31010G18KT 260V330 10SM CLR M07/M17 A3038 RMK AO2 T10701170
2025-12-15T02:15:00.000000,K06D 150215Z AUTO 25006KT 10SM SCT120 M08/M12 A2979 RMK AO2
2025-12-15T02:15:00.000000,K0E0 150215Z AUTO 34004KT 10SM CLR M01/M06 A3038 RMK AO2 T10071061
2025-12-15T02:15:00.000000,K0S9 150215Z AUTO 18007G16KT 140V220 10SM BKN015 OVC120 12/10 A2989 RMK AO2
2025-12-15T02:15:00.000000,K10G 150215Z AUTO 25006KT 7SM -SN OVC031 M13/M14 A3047 RMK AO2
2025-12-15T02:15:00.000000,K2C8 150215Z AUTO 18009KT 10SM OVC008 M13/M14 A2989 RMK AO2
2025-12-15T02:15:00.000000,K2D5 150215Z AUTO 20023KT OVC007 M11/M13 A2994 RMK AO2
2025-12-15T02:15:00.000000,K2J9 150215Z AUTO 36007G17KT 330V040 10SM CLR 07/M07 A3033 RMK AO2
2025-12-15T02:15:00.000000,K3R7 150215Z AUTO 02012G18KT 10SM CLR 03/M06 A3049 RMK AO2 T00251058
2025-12-15T02:15:00.000000,K42J 150215Z AUTO 36009KT 10SM CLR 11/M03 A3022 RMK A01
2025-12-15T02:15:00.000000,K46D 150215Z AUTO 10SM CLR M05/M06 A2983 RMK A01
2025-12-15T02:15:00.000000,K4M9 150215Z AUTO 10008KT 10SM CLR M07/M13 A3066 RMK A01
2025-12-15T02:15:00.000000,K4S2 150215Z AUTO 00000KT 10SM CLR 05/05 A3006 RMK AO2
2025-12-15T02:15:00.000000,K6B9 150215Z AUTO 30008KT 1 3/4SM -SN SCT004 OVC018 M09/M11 A3017 RMK AO2
2025-12-15T02:15:00.000000,K6L4 150215Z AUTO 00000KT 10SM CLR M14/M18 A3052 RMK AO2
2025-12-15T02:15:00.000000,K7L2 150215Z AUTO 10005KT 9SM CLR M07/M07 A2991 RMK AO2
2025-12-15T02:15:00.000000,K8B0 150215Z AUTO 29007KT 10SM BKN027 BKN033 BKN039 M15/M19 A2983 RMK AO2
2025-12-15T02:15:00.000000,K9D7 150215Z AUTO 19004KT 10SM CLR M07/M07 A2980 RMK AO2
2025-12-15T02:15:00.000000,KAGO 150215Z AUTO 00000KT 10SM CLR M02/M14 A3057 RMK A01
2025-12-15T02:15:00.000000,KATS 150215Z AUTO 18008KT 10SM CLR 03/M03 A3042 RMK AO2
